"","time_bucket","volatility","model_id","predicted_volatility","stock_id"
"1343",19,0.00311505691742291,64,NA,"default_stock_id"
"1344",20,0.00545294047640578,64,NA,"default_stock_id"
"1345",0,0.00309794392427677,65,0.00431045946136634,"default_stock_id"
"1346",1,0.00535214112040423,65,0.00498761228699835,"default_stock_id"
"1347",2,0.00522391507819692,65,0.00365071681095112,"default_stock_id"
"1348",3,0.00502390352524977,65,0.00378914024149966,"default_stock_id"
"1349",4,0.00528352236530815,65,0.00544928615624413,"default_stock_id"
"1350",5,0.00388792175220441,65,NA,"default_stock_id"
"1351",6,0.00402582206665329,65,NA,"default_stock_id"
"1352",7,0.00393063063156714,65,NA,"default_stock_id"
"1353",8,0.00516949893752554,65,NA,"default_stock_id"
"1354",9,0.00321624887636651,65,NA,"default_stock_id"
"1355",10,0.00367271272364365,65,NA,"default_stock_id"
"1356",11,0.00335663412594698,65,NA,"default_stock_id"
"1357",12,0.00408588169556938,65,NA,"default_stock_id"
"1358",13,0.0037320907150993,65,NA,"default_stock_id"
"1359",14,0.00548239606674004,65,NA,"default_stock_id"
"1360",15,0.0044268523453242,65,NA,"default_stock_id"
"1361",16,0.00391494875427886,65,NA,"default_stock_id"
"1362",17,0.00430065273765387,65,NA,"default_stock_id"
"1363",18,0.00391305026157938,65,NA,"default_stock_id"
"1364",19,0.00430992168189368,65,NA,"default_stock_id"
"1365",20,0.00425831723235042,65,NA,"default_stock_id"
"1366",0,0.0102903033075695,66,0.00254441066993766,"default_stock_id"
"1367",1,0.00250303516983489,66,0.00178697906110782,"default_stock_id"
"1368",2,0.00151305849171658,66,0.00249090756912421,"default_stock_id"
"1369",3,0.00142059343805755,66,0.00243191268391878,"default_stock_id"
"1370",4,0.00152827956756498,66,0.00111425410155136,"default_stock_id"
"1371",5,0.00144607941936718,66,NA,"default_stock_id"
"1372",6,0.00216613872245762,66,NA,"default_stock_id"
"1373",7,0.0021676524645564,66,NA,"default_stock_id"
"1374",8,0.00118597089354908,66,NA,"default_stock_id"
"1375",9,0.00094641332775605,66,NA,"default_stock_id"
"1376",10,0.00134654575914646,66,NA,"default_stock_id"
"1377",11,0.000767899613763966,66,NA,"default_stock_id"
"1378",12,0.000884559937187974,66,NA,"default_stock_id"
"1379",13,0.00124584627994609,66,NA,"default_stock_id"
"1380",14,0.00152801544823414,66,NA,"default_stock_id"
"1381",15,0.0026372712589691,66,NA,"default_stock_id"
"1382",16,0.00228020336769874,66,NA,"default_stock_id"
"1383",17,0.00154006971244953,66,NA,"default_stock_id"
"1384",18,0.0021482468242571,66,NA,"default_stock_id"
"1385",19,0.00261055162436946,66,NA,"default_stock_id"
"1386",20,0.00114254352746333,66,NA,"default_stock_id"
"1387",0,0.00816555246022074,67,0.0015556105259457,"default_stock_id"
"1388",1,0.00237880191314525,67,0.00122929028797355,"default_stock_id"
"1389",2,0.00149528286594123,67,0.00102794674544979,"default_stock_id"
"1390",3,0.00145459572334038,67,0.0012204366765313,"default_stock_id"
"1391",4,0.0021648500079571,67,0.00152695022782985,"default_stock_id"
"1392",5,0.00170653420282043,67,NA,"default_stock_id"
"1393",6,0.0014228188646186,67,NA,"default_stock_id"
"1394",7,0.00165032733321537,67,NA,"default_stock_id"
"1395",8,0.00164644499015795,67,NA,"default_stock_id"
"1396",9,0.00125121598257485,67,NA,"default_stock_id"
"1397",10,0.001365268930805,67,NA,"default_stock_id"
"1398",11,0.00190443948192406,67,NA,"default_stock_id"
"1399",12,0.00153981800653257,67,NA,"default_stock_id"
"1400",13,0.00152377073232799,67,NA,"default_stock_id"
"1401",14,0.00164688465046255,67,NA,"default_stock_id"
"1402",15,0.00150740858103646,67,NA,"default_stock_id"
"1403",16,0.00160882991600627,67,NA,"default_stock_id"
"1404",17,0.00195629747700032,67,NA,"default_stock_id"
"1405",18,0.00173306877119845,67,NA,"default_stock_id"
"1406",19,0.00195685962624551,67,NA,"default_stock_id"
"1407",20,0.00166147035070401,67,NA,"default_stock_id"
"1408",0,0.00404696261609846,68,0.00258215965559635,"default_stock_id"
"1409",1,0.00130984203198645,68,0.00292845937777886,"default_stock_id"
"1410",2,0.00154354165040021,68,0.00268528188370148,"default_stock_id"
"1411",3,0.00215035133501509,68,0.00265992948637167,"default_stock_id"
"1412",4,0.00232588157185455,68,0.00335079179026847,"default_stock_id"
"1413",5,0.00133086975327557,68,NA,"default_stock_id"
"1414",6,0.00192342239388716,68,NA,"default_stock_id"
"1415",7,0.00307967067834563,68,NA,"default_stock_id"
"1416",8,0.00173301094304619,68,NA,"default_stock_id"
"1417",9,0.00205365225688305,68,NA,"default_stock_id"
"1418",10,0.0017819513086651,68,NA,"default_stock_id"
"1419",11,0.00263291603606547,68,NA,"default_stock_id"
"1420",12,0.0024204232224865,68,NA,"default_stock_id"
"1421",13,0.00242500272482756,68,NA,"default_stock_id"
"1422",14,0.00252150803073837,68,NA,"default_stock_id"
"1423",15,0.0024319084124463,68,NA,"default_stock_id"
"1424",16,0.0018220327206139,68,NA,"default_stock_id"
"1425",17,0.00208435323425671,68,NA,"default_stock_id"
"1426",18,0.00275851763352913,68,NA,"default_stock_id"
"1427",19,0.00155858433895728,68,NA,"default_stock_id"
"1428",20,0.00198365870864541,68,NA,"default_stock_id"
"1429",0,0.0121124322347172,69,0.00235041402743616,"default_stock_id"
"1430",1,0.00113292521142164,69,0.00195083058382714,"default_stock_id"
"1431",2,0.00278753028210143,69,0.00189217261178167,"default_stock_id"
"1432",3,0.0023388812579997,69,0.00203583659816507,"default_stock_id"
"1433",4,0.00255616782691652,69,0.00209378120054753,"default_stock_id"
"1434",5,0.0029294132097229,69,NA,"default_stock_id"
"1435",6,0.00147423190674883,69,NA,"default_stock_id"
"1436",7,0.00144453979860386,69,NA,"default_stock_id"
"1437",8,0.00201885604988307,69,NA,"default_stock_id"
"1438",9,0.00292753574887666,69,NA,"default_stock_id"
"1439",10,0.00195304369056544,69,NA,"default_stock_id"
"1440",11,0.00277396672139145,69,NA,"default_stock_id"
"1441",12,0.00237251866279091,69,NA,"default_stock_id"
"1442",13,0.00262967025929155,69,NA,"default_stock_id"
"1443",14,0.0019201508416978,69,NA,"default_stock_id"
"1444",15,0.00278092576758535,69,NA,"default_stock_id"
"1445",16,0.00149326881778707,69,NA,"default_stock_id"
"1446",17,0.00154122801982533,69,NA,"default_stock_id"
"1447",18,0.00124439402129255,69,NA,"default_stock_id"
"1448",19,0.00259704514891771,69,NA,"default_stock_id"
"1449",20,0.00155094684667359,69,NA,"default_stock_id"
"1450",0,0.00217939825384978,70,0.00123602682358748,"default_stock_id"
"1451",1,0.00133824424880753,70,0.00135061122407452,"default_stock_id"
"1452",2,0.00140688964500417,70,0.00136105920617825,"default_stock_id"
"1453",3,0.00121803550622789,70,0.00120616967108855,"default_stock_id"
"1454",4,0.000997589274245531,70,0.00130383817853069,"default_stock_id"
"1455",5,0.00141219893785956,70,NA,"default_stock_id"
"1456",6,0.000971514015648945,70,NA,"default_stock_id"
"1457",7,0.00115549637815782,70,NA,"default_stock_id"
"1458",8,0.00125423245724581,70,NA,"default_stock_id"
"1459",9,0.00161540645668394,70,NA,"default_stock_id"
"1460",10,0.00122083865213141,70,NA,"default_stock_id"
"1461",11,0.00136649763028974,70,NA,"default_stock_id"
"1462",12,0.00140080436630017,70,NA,"default_stock_id"
"1463",13,0.00148688615233349,70,NA,"default_stock_id"
"1464",14,0.00145978442858685,70,NA,"default_stock_id"
"1465",15,0.00120741823689805,70,NA,"default_stock_id"
"1466",16,0.00131286095901188,70,NA,"default_stock_id"
"1467",17,0.00163481378139226,70,NA,"default_stock_id"
"1468",18,0.00147595803474701,70,NA,"default_stock_id"
"1469",19,0.00122456148154955,70,NA,"default_stock_id"
"1470",20,0.00111682164768594,70,NA,"default_stock_id"
"1471",0,0.00576078176819567,71,0.00191946768411408,"default_stock_id"
"1472",1,0.00232563167024376,71,0.00157858533970323,"default_stock_id"
"1473",2,0.00214408207705966,71,0.000849666624396985,"default_stock_id"
"1474",3,0.00183123692248869,71,0.00119829479064456,"default_stock_id"
"1475",4,0.00120773017486518,71,0.00129362588191075,"default_stock_id"
"1476",5,0.00176129781525567,71,NA,"default_stock_id"
"1477",6,0.0013455369177898,71,NA,"default_stock_id"
"1478",7,0.00167430819763745,71,NA,"default_stock_id"
"1479",8,0.00292322699127208,71,NA,"default_stock_id"
"1480",9,0.00155050709616456,71,NA,"default_stock_id"
"1481",10,0.00183252117550954,71,NA,"default_stock_id"
"1482",11,0.0015758485301005,71,NA,"default_stock_id"
"1483",12,0.0013297430875671,71,NA,"default_stock_id"
"1484",13,0.00232014351611266,71,NA,"default_stock_id"
"1485",14,0.00140885808374818,71,NA,"default_stock_id"
"1486",15,0.00196534433677242,71,NA,"default_stock_id"
"1487",16,0.00192413385209659,71,NA,"default_stock_id"
"1488",17,0.00292591797580321,71,NA,"default_stock_id"
"1489",18,0.00192375386789422,71,NA,"default_stock_id"
"1490",19,0.0018480974854966,71,NA,"default_stock_id"
"1491",20,0.00350110711658902,71,NA,"default_stock_id"
"1492",0,0.0188485927667501,72,0.00483503517230956,"default_stock_id"
"1493",1,0.00816876705117887,72,0.00389748433058193,"default_stock_id"
"1494",2,0.00618370296427886,72,0.0041241733547516,"default_stock_id"
"1495",3,0.00965299655603882,72,0.00494135535613366,"default_stock_id"
"1496",4,0.00625211488893742,72,0.00482345572179499,"default_stock_id"
"1497",5,0.0105362816042851,72,NA,"default_stock_id"
"1498",6,0.00526271824924038,72,NA,"default_stock_id"
"1499",7,0.00884612714527696,72,NA,"default_stock_id"
"1500",8,0.0061825189835752,72,NA,"default_stock_id"
"1501",9,0.00392761513824925,72,NA,"default_stock_id"
"1502",10,0.00507031911802538,72,NA,"default_stock_id"
"1503",11,0.00469825466326119,72,NA,"default_stock_id"
"1504",12,0.00460841308755891,72,NA,"default_stock_id"
"1505",13,0.00443924885140877,72,NA,"default_stock_id"
"1506",14,0.00566608927589794,72,NA,"default_stock_id"
"1507",15,0.00371401124241972,72,NA,"default_stock_id"
"1508",16,0.00489673667968016,72,NA,"default_stock_id"
"1509",17,0.00323105454899858,72,NA,"default_stock_id"
"1510",18,0.00361701180391541,72,NA,"default_stock_id"
"1511",19,0.00532302399946827,72,NA,"default_stock_id"
"1512",20,0.00439438406358498,72,NA,"default_stock_id"
"1513",0,0.00769980157177237,73,0.00117246219243144,"default_stock_id"
"1514",1,0.00152568930285926,73,0.00114129217217642,"default_stock_id"
"1515",2,0.000941961359974159,73,0.00117901679166394,"default_stock_id"
"1516",3,0.000866981997139875,73,0.00119235910144315,"default_stock_id"
"1517",4,0.00147355486073756,73,0.00110336306618594,"default_stock_id"
"1518",5,0.000947141434076782,73,NA,"default_stock_id"
"1519",6,0.000997866347473997,73,NA,"default_stock_id"
"1520",7,0.00093631148756204,73,NA,"default_stock_id"
"1521",8,0.0011704641254721,73,NA,"default_stock_id"
"1522",9,0.00118093690755208,73,NA,"default_stock_id"
"1523",10,0.00113484138281117,73,NA,"default_stock_id"
"1524",11,0.00116954361745816,73,NA,"default_stock_id"
"1525",12,0.0014113514053962,73,NA,"default_stock_id"
"1526",13,0.00128027881115214,73,NA,"default_stock_id"
"1527",14,0.0012770341705967,73,NA,"default_stock_id"
"1528",15,0.00105354793260684,73,NA,"default_stock_id"
"1529",16,0.000782958591831094,73,NA,"default_stock_id"
"1530",17,0.000834437233943701,73,NA,"default_stock_id"
"1531",18,0.00113823382777343,73,NA,"default_stock_id"
"1532",19,0.00168906687924033,73,NA,"default_stock_id"
"1533",20,0.00112911838258359,73,NA,"default_stock_id"
"1534",0,0.00645842982127235,74,0.00131206211260815,"default_stock_id"
"1535",1,0.00147969761444611,74,0.000962362558701149,"default_stock_id"
"1536",2,0.00126172338705992,74,0.000959745125994566,"default_stock_id"
"1537",3,0.00140392980445102,74,0.0009138597367034,"default_stock_id"
"1538",4,0.00156113781356723,74,0.00104083392090905,"default_stock_id"
"1539",5,0.00120600227317255,74,NA,"default_stock_id"
"1540",6,0.00122102090709372,74,NA,"default_stock_id"
"1541",7,0.0011588738079677,74,NA,"default_stock_id"
"1542",8,0.00194012944968719,74,NA,"default_stock_id"
"1543",9,0.00120863145256672,74,NA,"default_stock_id"
"1544",10,0.00138735066338341,74,NA,"default_stock_id"
"1545",11,0.00133825982169556,74,NA,"default_stock_id"
"1546",12,0.00176631685990551,74,NA,"default_stock_id"
"1547",13,0.00126581140920858,74,NA,"default_stock_id"
"1548",14,0.00136234813916611,74,NA,"default_stock_id"
"1549",15,0.00120790599957568,74,NA,"default_stock_id"
"1550",16,0.00127386763643264,74,NA,"default_stock_id"
"1551",17,0.000958235350683973,74,NA,"default_stock_id"
"1552",18,0.000899450007501956,74,NA,"default_stock_id"
"1553",19,0.00127775226132415,74,NA,"default_stock_id"
"1554",20,0.000858347510974097,74,NA,"default_stock_id"
"1555",0,0.00369925764338717,75,0.00113720033920289,"default_stock_id"
"1556",1,0.00127265374253307,75,0.00109748243937006,"default_stock_id"
"1557",2,0.000888356881183203,75,0.00100854187139728,"default_stock_id"
"1558",3,0.000708978647694316,75,0.00122863962398016,"default_stock_id"
"1559",4,0.00145879655493793,75,0.00110032340514358,"default_stock_id"
"1560",5,0.000985837200172957,75,NA,"default_stock_id"
"1561",6,0.00110327950585358,75,NA,"default_stock_id"
"1562",7,0.00159755230847806,75,NA,"default_stock_id"
"1563",8,0.000902253464543185,75,NA,"default_stock_id"
"1564",9,0.00137049788737254,75,NA,"default_stock_id"
"1565",10,0.00108749482763227,75,NA,"default_stock_id"
"1566",11,0.000979626744564158,75,NA,"default_stock_id"
"1567",12,0.00152850138505534,75,NA,"default_stock_id"
"1568",13,0.000901203995434551,75,NA,"default_stock_id"
"1569",14,0.00118297663291074,75,NA,"default_stock_id"
"1570",15,0.00107336200630696,75,NA,"default_stock_id"
"1571",16,0.0010151959230103,75,NA,"default_stock_id"
"1572",17,0.00106206557959798,75,NA,"default_stock_id"
"1573",18,0.00128883653204859,75,NA,"default_stock_id"
"1574",19,0.00103779869464584,75,NA,"default_stock_id"
"1575",20,0.00114515885656301,75,NA,"default_stock_id"
"1576",0,0.00630740467512432,76,0.00271198286632868,"default_stock_id"
"1577",1,0.00319391922733037,76,0.00236643325181046,"default_stock_id"
"1578",2,0.00236685938187061,76,0.00252411814619882,"default_stock_id"
"1579",3,0.00343752548880128,76,0.00302946520161033,"default_stock_id"
"1580",4,0.00386235671696829,76,0.00181964055673457,"default_stock_id"
"1581",5,0.00214786618362509,76,NA,"default_stock_id"
"1582",6,0.00197371845409789,76,NA,"default_stock_id"
"1583",7,0.00225827702655085,76,NA,"default_stock_id"
"1584",8,0.00220042668396681,76,NA,"default_stock_id"
"1585",9,0.0019131861887054,76,NA,"default_stock_id"
"1586",10,0.00235354142605803,76,NA,"default_stock_id"
"1587",11,0.00200770251164986,76,NA,"default_stock_id"
"1588",12,0.00221913862213146,76,NA,"default_stock_id"
"1589",13,0.00246733216256423,76,NA,"default_stock_id"
"1590",14,0.0023122040104797,76,NA,"default_stock_id"
"1591",15,0.00256722032908564,76,NA,"default_stock_id"
"1592",16,0.00210107182282864,76,NA,"default_stock_id"
"1593",17,0.00327920860696596,76,NA,"default_stock_id"
"1594",18,0.00216941300495376,76,NA,"default_stock_id"
"1595",19,0.00306753856707911,76,NA,"default_stock_id"
"1596",20,0.00132486685736416,76,NA,"default_stock_id"
"1597",0,0.0167419057355038,77,0.00369987912708047,"default_stock_id"
"1598",1,0.00273026783517132,77,0.00348565141973931,"default_stock_id"
"1599",2,0.00364553246562401,77,0.0041916655661427,"default_stock_id"
"1600",3,0.00348337411461594,77,0.00418389476742848,"default_stock_id"
"1601",4,0.00370590392738958,77,0.00495128999043989,"default_stock_id"
"1602",5,0.00379397109541503,77,NA,"default_stock_id"
"1603",6,0.00299567735172851,77,NA,"default_stock_id"
"1604",7,0.00326677070075143,77,NA,"default_stock_id"
"1605",8,0.00299264422440214,77,NA,"default_stock_id"
"1606",9,0.00347684137191847,77,NA,"default_stock_id"
"1607",10,0.00395566373714223,77,NA,"default_stock_id"
"1608",11,0.00547632365985306,77,NA,"default_stock_id"
"1609",12,0.00262488532989292,77,NA,"default_stock_id"
"1610",13,0.0034475698003579,77,NA,"default_stock_id"
"1611",14,0.00147991970046361,77,NA,"default_stock_id"
"1612",15,0.00433131363766581,77,NA,"default_stock_id"
"1613",16,0.00355470935284484,77,NA,"default_stock_id"
"1614",17,0.00297221262420598,77,NA,"default_stock_id"
"1615",18,0.00387553443651619,77,NA,"default_stock_id"
"1616",19,0.00363621009059956,77,NA,"default_stock_id"
"1617",20,0.00250320528578294,77,NA,"default_stock_id"
"1618",0,0.0112024287466305,78,0.00361700638116305,"default_stock_id"
"1619",1,0.00391435853093605,78,0.00243324440720766,"default_stock_id"
"1620",2,0.00280992626311608,78,0.00301399781103995,"default_stock_id"
"1621",3,0.00394935712693843,78,0.00276411772937525,"default_stock_id"
"1622",4,0.00304019003129546,78,0.0031385369068211,"default_stock_id"
"1623",5,0.0039029631823018,78,NA,"default_stock_id"
"1624",6,0.00368249508581088,78,NA,"default_stock_id"
"1625",7,0.00248418227606879,78,NA,"default_stock_id"
"1626",8,0.00397804622309793,78,NA,"default_stock_id"
"1627",9,0.00320606888034728,78,NA,"default_stock_id"
"1628",10,0.00307106319075172,78,NA,"default_stock_id"
"1629",11,0.00275319511733598,78,NA,"default_stock_id"
"1630",12,0.00287192563127395,78,NA,"default_stock_id"
"1631",13,0.0023390688806007,78,NA,"default_stock_id"
"1632",14,0.00357208188495127,78,NA,"default_stock_id"
"1633",15,0.00414347617468145,78,NA,"default_stock_id"
"1634",16,0.00269358595102911,78,NA,"default_stock_id"
"1635",17,0.00242239430200132,78,NA,"default_stock_id"
"1636",18,0.00371785324659994,78,NA,"default_stock_id"
"1637",19,0.00360951270138469,78,NA,"default_stock_id"
"1638",20,0.00247292634843436,78,NA,"default_stock_id"
"1639",0,0.0176532358921806,79,0.00762812029314545,"default_stock_id"
"1640",1,0.00678920362048758,79,0.00780816217357069,"default_stock_id"
"1641",2,0.00703042995549024,79,0.00663537555301521,"default_stock_id"
"1642",3,0.0076626909119279,79,0.00734377494054016,"default_stock_id"
"1643",4,0.00579477064925828,79,0.00723513020668648,"default_stock_id"
"1644",5,0.00712598464990451,79,NA,"default_stock_id"
"1645",6,0.00755015119894715,79,NA,"default_stock_id"
"1646",7,0.00785566843634232,79,NA,"default_stock_id"
"1647",8,0.00765348381217478,79,NA,"default_stock_id"
"1648",9,0.00868587175238401,79,NA,"default_stock_id"
"1649",10,0.00870845996054501,79,NA,"default_stock_id"
"1650",11,0.00742596686987989,79,NA,"default_stock_id"
"1651",12,0.0089081226927512,79,NA,"default_stock_id"
"1652",13,0.00605017210316813,79,NA,"default_stock_id"
"1653",14,0.00794536476599267,79,NA,"default_stock_id"
"1654",15,0.0066076004263253,79,NA,"default_stock_id"
"1655",16,0.00631077310412258,79,NA,"default_stock_id"
"1656",17,0.0073473458241819,79,NA,"default_stock_id"
"1657",18,0.00726280202198609,79,NA,"default_stock_id"
"1658",19,0.00705870519469108,79,NA,"default_stock_id"
"1659",20,0.00711460603818378,79,NA,"default_stock_id"
"1660",0,0.00389888170798736,80,0.00337395228688256,"default_stock_id"
"1661",1,0.00257914159521929,80,0.00435232776035285,"default_stock_id"
"1662",2,0.00235706011136954,80,0.00505796495542629,"default_stock_id"
"1663",3,0.00299920103768879,80,0.00393223338508234,"default_stock_id"
"1664",4,0.00257657085227067,80,0.00326859332958713,"default_stock_id"
"1665",5,0.00219654349216627,80,NA,"default_stock_id"
"1666",6,0.00407707948620044,80,NA,"default_stock_id"
"1667",7,0.00335994525472949,80,NA,"default_stock_id"
"1668",8,0.00269298895752007,80,NA,"default_stock_id"
"1669",9,0.00288547372133917,80,NA,"default_stock_id"
"1670",10,0.00306802567669794,80,NA,"default_stock_id"
"1671",11,0.00286304039400375,80,NA,"default_stock_id"
"1672",12,0.00250937371476393,80,NA,"default_stock_id"
"1673",13,0.00394315751060522,80,NA,"default_stock_id"
"1674",14,0.00446274629033683,80,NA,"default_stock_id"
"1675",15,0.00263799960729304,80,NA,"default_stock_id"
"1676",16,0.00278133419019659,80,NA,"default_stock_id"
"1677",17,0.00257411656926979,80,NA,"default_stock_id"
"1678",18,0.00328014666850868,80,NA,"default_stock_id"
"1679",19,0.00281847583748659,80,NA,"default_stock_id"
"1680",20,0.00142803576981056,80,NA,"default_stock_id"
"1681",0,0.00393269939971987,81,0.00560413799220287,"default_stock_id"
"1682",1,0.00806081161653736,81,0.0035937999246369,"default_stock_id"
"1683",2,0.00696672545802921,81,0.0052290328040858,"default_stock_id"
"1684",3,0.00727548924948596,81,0.00538434389769952,"default_stock_id"
"1685",4,0.00657484699766036,81,0.00386142536918203,"default_stock_id"
"1686",5,0.00447794940486345,81,NA,"default_stock_id"
"1687",6,0.00582783207160798,81,NA,"default_stock_id"
"1688",7,0.00498379317251539,81,NA,"default_stock_id"
"1689",8,0.00513042835673315,81,NA,"default_stock_id"
"1690",9,0.0040231806507796,81,NA,"default_stock_id"
"1691",10,0.00429938280343462,81,NA,"default_stock_id"
"1692",11,0.00345758544196446,81,NA,"default_stock_id"
"1693",12,0.00305378731476358,81,NA,"default_stock_id"
"1694",13,0.00526412801618973,81,NA,"default_stock_id"
"1695",14,0.00645241873576867,81,NA,"default_stock_id"
"1696",15,0.00439857246422217,81,NA,"default_stock_id"
"1697",16,0.0036677325255491,81,NA,"default_stock_id"
"1698",17,0.00455048604984748,81,NA,"default_stock_id"
"1699",18,0.004396491376358,81,NA,"default_stock_id"
"1700",19,0.00312464983261465,81,NA,"default_stock_id"
"1701",20,0.00212628931029939,81,NA,"default_stock_id"
"1702",0,0.00660813434821797,82,0.00306348385467548,"default_stock_id"
"1703",1,0.00351549346696693,82,0.00297027596252188,"default_stock_id"
"1704",2,0.00284656936099439,82,0.00299249596792046,"default_stock_id"
"1705",3,0.00321746199010035,82,0.00306423793877568,"default_stock_id"
"1706",4,0.00284607927906569,82,0.00297622596014632,"default_stock_id"
"1707",5,0.00341106709779522,82,NA,"default_stock_id"
"1708",6,0.00361785895128765,82,NA,"default_stock_id"
"1709",7,0.0031670166114855,82,NA,"default_stock_id"
"1710",8,0.00263845490211061,82,NA,"default_stock_id"
"1711",9,0.00340315272943639,82,NA,"default_stock_id"
"1712",10,0.00323087594115214,82,NA,"default_stock_id"
"1713",11,0.00336793656375864,82,NA,"default_stock_id"
"1714",12,0.00345610011201295,82,NA,"default_stock_id"
"1715",13,0.00300620786158293,82,NA,"default_stock_id"
"1716",14,0.00313620916217709,82,NA,"default_stock_id"
"1717",15,0.00291343212637554,82,NA,"default_stock_id"
"1718",16,0.0030837953414754,82,NA,"default_stock_id"
"1719",17,0.00311131561270376,82,NA,"default_stock_id"
"1720",18,0.00284546920938965,82,NA,"default_stock_id"
"1721",19,0.00410775948612795,82,NA,"default_stock_id"
"1722",20,0.00458596824137257,82,NA,"default_stock_id"
"1723",0,0.00988117508485424,83,0.00232429605562948,"default_stock_id"
"1724",1,0.00382906001141755,83,0.00162317275859712,"default_stock_id"
"1725",2,0.00279591092304054,83,0.00176094974411696,"default_stock_id"
"1726",3,0.00283506222246186,83,0.00183603145910944,"default_stock_id"
"1727",4,0.00172750887409603,83,0.00160652100854517,"default_stock_id"
"1728",5,0.00253884275203344,83,NA,"default_stock_id"
"1729",6,0.00220121161127507,83,NA,"default_stock_id"
"1730",7,0.00261230417732589,83,NA,"default_stock_id"
"1731",8,0.00284556172496984,83,NA,"default_stock_id"
"1732",9,0.0024260896940907,83,NA,"default_stock_id"
"1733",10,0.00207281298722667,83,NA,"default_stock_id"
"1734",11,0.00173359999185386,83,NA,"default_stock_id"
"1735",12,0.00250065749295755,83,NA,"default_stock_id"
"1736",13,0.00183686795963884,83,NA,"default_stock_id"
"1737",14,0.00261241472748987,83,NA,"default_stock_id"
"1738",15,0.00304312106179756,83,NA,"default_stock_id"
"1739",16,0.002415410778571,83,NA,"default_stock_id"
"1740",17,0.00176920364954984,83,NA,"default_stock_id"
"1741",18,0.00241137810599315,83,NA,"default_stock_id"
"1742",19,0.0016749530988649,83,NA,"default_stock_id"
"1743",20,0.00151496518468007,83,NA,"default_stock_id"
"1744",0,0.0022210555238758,84,0.0015172986153382,"default_stock_id"
"1745",1,0.00187425510467025,84,0.00148461587328513,"default_stock_id"
"1746",2,0.00232982179217932,84,0.00191205171791397,"default_stock_id"
"1747",3,0.0033554371522465,84,0.00262641620073882,"default_stock_id"
"1748",4,0.00181584289094587,84,0.00216335658884269,"default_stock_id"
"1749",5,0.0020350124543888,84,NA,"default_stock_id"
"1750",6,0.00222017640641903,84,NA,"default_stock_id"
"1751",7,0.00158616191630953,84,NA,"default_stock_id"
"1752",8,0.0014306343357366,84,NA,"default_stock_id"
"1753",9,0.00127546652034878,84,NA,"default_stock_id"
"1754",10,0.00250307658924194,84,NA,"default_stock_id"
"1755",11,0.00203207869011973,84,NA,"default_stock_id"
"1756",12,0.00218967181126549,84,NA,"default_stock_id"
"1757",13,0.00220502660212935,84,NA,"default_stock_id"
"1758",14,0.00176143069303756,84,NA,"default_stock_id"
"1759",15,0.0020044603034057,84,NA,"default_stock_id"
"1760",16,0.00150750768946965,84,NA,"default_stock_id"
"1761",17,0.00139361652804656,84,NA,"default_stock_id"
"1762",18,0.00163576965842223,84,NA,"default_stock_id"
"1763",19,0.00174863132852648,84,NA,"default_stock_id"
"1764",20,0.00204854479217177,84,NA,"default_stock_id"
"1765",0,0.0134172259038245,85,0.00404329913084132,"default_stock_id"
"1766",1,0.00397361112726221,85,0.00391248158508704,"default_stock_id"
"1767",2,0.00424722205131817,85,0.00404483007484766,"default_stock_id"
"1768",3,0.0047652321395907,85,0.00393233910138524,"default_stock_id"
"1769",4,0.00373954580250106,85,0.00375591197881254,"default_stock_id"
"1770",5,0.00486482472919949,85,NA,"default_stock_id"
"1771",6,0.00360779771088189,85,NA,"default_stock_id"
"1772",7,0.0033181987169166,85,NA,"default_stock_id"
"1773",8,0.00431793199666955,85,NA,"default_stock_id"
"1774",9,0.00358111123792949,85,NA,"default_stock_id"
"1775",10,0.0035033868891114,85,NA,"default_stock_id"
"1776",11,0.00398111262102941,85,NA,"default_stock_id"
"1777",12,0.00405152963561937,85,NA,"default_stock_id"
"1778",13,0.00454353666934913,85,NA,"default_stock_id"
"1779",14,0.00392666769611127,85,NA,"default_stock_id"
"1780",15,0.00411733587084822,85,NA,"default_stock_id"
"1781",16,0.00380990772625909,85,NA,"default_stock_id"
"1782",17,0.00415329270435432,85,NA,"default_stock_id"
"1783",18,0.00321217090354972,85,NA,"default_stock_id"
"1784",19,0.00398089464159807,85,NA,"default_stock_id"
"1785",20,0.00299576672111543,85,NA,"default_stock_id"
"1786",0,0.00511392633708796,86,0.00126774758574718,"default_stock_id"
"1787",1,0.00185960842924042,86,0.00156533359052162,"default_stock_id"
"1788",2,0.00148968000883529,86,0.00167298827791208,"default_stock_id"
"1789",3,0.00184479530500386,86,0.00153690538838174,"default_stock_id"
"1790",4,0.0011165496991343,86,0.00193091519388471,"default_stock_id"
"1791",5,0.00212874019369501,86,NA,"default_stock_id"
"1792",6,0.00136914376908875,86,NA,"default_stock_id"
"1793",7,0.00143318134025974,86,NA,"default_stock_id"
"1794",8,0.00110230443403207,86,NA,"default_stock_id"
"1795",9,0.00164984130319506,86,NA,"default_stock_id"
"1796",10,0.00158831603517557,86,NA,"default_stock_id"
"1797",11,0.0012741213533788,86,NA,"default_stock_id"
"1798",12,0.00148910569647249,86,NA,"default_stock_id"
"1799",13,0.00149719889789924,86,NA,"default_stock_id"
"1800",14,0.00173420337075931,86,NA,"default_stock_id"
"1801",15,0.000920979546302314,86,NA,"default_stock_id"
